ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
204332_s_at	aspartylglucosaminidase	AGA	175
204333_s_at	aspartylglucosaminidase	AGA	175
204334_at	Kruppel-like factor 7 (ubiquitous)	KLF7	8609
204335_at	coiled-coil domain containing 94	CCDC94	55702
204336_s_at	regulator of G-protein signalling 19	RGS19	10287
204337_at	regulator of G-protein signalling 4	RGS4	5999
204338_s_at	regulator of G-protein signalling 4	RGS4	5999
204339_s_at	regulator of G-protein signalling 4	RGS4	5999
204340_at	chromosome X open reading frame 12	CXorf12	8269
204341_at	tripartite motif-containing 16 /// tripartite motif-containing 16-like	TRIM16 /// TRIM16L	10626 /// 147166
204342_at	solute carrier family 25 (mitochondrial carrier; phosphate carrier); member 24	SLC25A24	29957
204343_at	ATP-binding cassette; sub-family A (ABC1); member 3	ABCA3	21
204344_s_at	Sec23 homolog A (S. cerevisiae)	SEC23A	10484
204345_at	collagen; type XVI; alpha 1	COL16A1	1307
204346_s_at	Ras association (RalGDS/AF-6) domain family 1	RASSF1	11186
204347_at	similar to Adenylate kinase isoenzyme 4; mitochondrial (ATP-AMP transphosphorylase) /// similar to Adenylate kinase isoenzyme 4; mitochondrial (Adenylate kinase 3-like 1) (ATP-AMP transphosphorylase)	LOC645619 /// LOC731007	645619 /// 731007
204348_s_at	adenylate kinase 3-like 1	AK3L1	205
204349_at	cofactor required for Sp1 transcriptional activation; subunit 9; 33kDa	CRSP9	9443
204350_s_at	cofactor required for Sp1 transcriptional activation; subunit 9; 33kDa	CRSP9	9443
204351_at	S100 calcium binding protein P	S100P	6286
204352_at	TNF receptor-associated factor 5	TRAF5	7188
204353_s_at	POT1 protection of telomeres 1 homolog (S. pombe)	POT1	25913
204354_at	POT1 protection of telomeres 1 homolog (S. pombe)	POT1	25913
204355_at	DEAH (Asp-Glu-Ala-His) box polypeptide 30	DHX30	22907
204356_at	LIM domain kinase 1	LIMK1	3984
204357_s_at	LIM domain kinase 1	LIMK1	3984
204358_s_at	fibronectin leucine rich transmembrane protein 2	FLRT2	23768
204359_at	fibronectin leucine rich transmembrane protein 2	FLRT2	23768
204360_s_at	N-acetylglucosaminidase; alpha- (Sanfilippo disease IIIB)	NAGLU	4669
204361_s_at	src kinase associated phosphoprotein 2	SKAP2	8935
204362_at	src kinase associated phosphoprotein 2	SKAP2	8935
204363_at	coagulation factor III (thromboplastin; tissue factor)	F3	2152
204364_s_at	receptor accessory protein 1	REEP1	65055
204365_s_at	receptor accessory protein 1	REEP1	65055
204366_s_at	general transcription factor IIIC; polypeptide 2; beta 110kDa	GTF3C2	2976
204367_at	Sp2 transcription factor	SP2	6668
204368_at	solute carrier organic anion transporter family; member 2A1	SLCO2A1	6578
204369_at	phosphoinositide-3-kinase; catalytic; alpha polypeptide	PIK3CA	5290
204370_at	CLP1; cleavage and polyadenylation factor I subunit; homolog (S. cerevisiae)	CLP1	10978
204371_s_at	KH-type splicing regulatory protein (FUSE binding protein 2)	KHSRP	8570
204372_s_at	KH-type splicing regulatory protein (FUSE binding protein 2)	KHSRP	8570
204373_s_at	centrosomal protein 350kDa	CEP350	9857
204374_s_at	galactokinase 1	GALK1	2584
204375_at	calsyntenin 3	CLSTN3	9746
204376_at	Vpr (HIV-1) binding protein	VPRBP	9730
204377_s_at	Vpr (HIV-1) binding protein	VPRBP	9730
204378_at	breast carcinoma amplified sequence 1	BCAS1	8537
204379_s_at	fibroblast growth factor receptor 3 (achondroplasia; thanatophoric dwarfism)	FGFR3	2261
204380_s_at	fibroblast growth factor receptor 3 (achondroplasia; thanatophoric dwarfism)	FGFR3	2261
204381_at	low density lipoprotein receptor-related protein 3	LRP3	4037
204382_at	N-acetyltransferase 9	NAT9	26151
204383_at	DiGeorge syndrome critical region gene 14	DGCR14	8220
204384_at	golgi autoantigen; golgin subfamily a; 2	GOLGA2	2801
204385_at	kynureninase (L-kynurenine hydrolase)	KYNU	8942
204386_s_at	mitochondrial ribosomal protein 63	MRP63	78988
204387_x_at	mitochondrial ribosomal protein 63	MRP63	78988
204388_s_at	monoamine oxidase A	MAOA	4128
204389_at	monoamine oxidase A	MAOA	4128
204390_at			
204391_x_at	tripartite motif-containing 24	TRIM24	8805
204392_at	calcium/calmodulin-dependent protein kinase I	CAMK1	8536
204393_s_at	acid phosphatase; prostate	ACPP	55
204394_at	solute carrier family 43; member 1	SLC43A1	8501
204395_s_at	G protein-coupled receptor kinase 5	GRK5	2869
204396_s_at	G protein-coupled receptor kinase 5	GRK5	2869
204397_at	echinoderm microtubule associated protein like 2	EML2	24139
204398_s_at	echinoderm microtubule associated protein like 2	EML2	24139
204399_s_at	echinoderm microtubule associated protein like 2	EML2	24139
204400_at	embryonal Fyn-associated substrate	EFS	10278
204401_at	potassium intermediate/small conductance calcium-activated channel; subfamily N; member 4	KCNN4	3783
204402_at	rhomboid domain containing 3	RHBDD3	25807
204403_x_at	KIAA0738 gene product	KIAA0738	9747
204404_at	solute carrier family 12 (sodium/potassium/chloride transporters); member 2	SLC12A2	6558
204405_x_at	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)	DIMT1L	27292
204406_at	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	FLT1	2321
204407_at	transcription termination factor; RNA polymerase II	TTF2	8458
204408_at	APEX nuclease (apurinic/apyrimidinic endonuclease) 2	APEX2	27301
204409_s_at	eukaryotic translation initiation factor 1A; Y-linked	EIF1AY	9086
204410_at	eukaryotic translation initiation factor 1A; Y-linked	EIF1AY	9086
204411_at	kinesin family member 21B	KIF21B	23046
204412_s_at	neurofilament; heavy polypeptide 200kDa	NEFH	4744
204413_at	TNF receptor-associated factor 2	TRAF2	7186
204414_at	like-glycosyltransferase	LARGE	9215
204415_at	interferon; alpha-inducible protein 6	IFI6	2537
204416_x_at	apolipoprotein C-I	APOC1	341
204417_at	galactosylceramidase	GALC	2581
204418_x_at	glutathione S-transferase M2 (muscle)	GSTM2	2946
204419_x_at	hemoglobin; gamma A /// hemoglobin; gamma A /// hemoglobin; gamma G /// hemoglobin; gamma G	HBG1 /// HBG2	3047 /// 3048
204420_at	FOS-like antigen 1	FOSL1	8061
204421_s_at	fibroblast growth factor 2 (basic)	FGF2	2247
204422_s_at	fibroblast growth factor 2 (basic)	FGF2	2247
204423_at	muskelin 1; intracellular mediator containing kelch motifs	MKLN1	4289
204424_s_at	LIM domain only 3 (rhombotin-like 2)	LMO3	55885
204425_at	Rho GTPase activating protein 4	ARHGAP4	393
204426_at	transmembrane emp24 domain trafficking protein 2	TMED2	10959
204427_s_at	transmembrane emp24 domain trafficking protein 2	TMED2	10959
204428_s_at	lecithin-cholesterol acyltransferase	LCAT	3931
204429_s_at	solute carrier family 2 (facilitated glucose/fructose transporter); member 5	SLC2A5	6518
204430_s_at	solute carrier family 2 (facilitated glucose/fructose transporter); member 5	SLC2A5	6518
204431_at	transducin-like enhancer of split 2 (E(sp1) homolog; Drosophila)	TLE2	7089
204432_at	SRY (sex determining region Y)-box 12	SOX12	6666
204433_s_at	spermatogenesis associated 2	SPATA2	9825
204434_at	spermatogenesis associated 2	SPATA2	9825
204435_at	nucleoporin like 1	NUPL1	9818
204436_at	pleckstrin homology domain containing; family Q member 1	PLEKHQ1	80301
204437_s_at	folate receptor 1 (adult)	FOLR1	2348
204438_at	mannose receptor; C type 1 /// mannose receptor; C type 1-like 1	MRC1 /// MRC1L1	414308 /// 4360
204439_at	interferon-induced protein 44-like	IFI44L	10964
204440_at	CD83 molecule	CD83	9308
204441_s_at	polymerase (DNA directed); alpha 2 (70kD subunit)	POLA2	23649
204442_x_at	latent transforming growth factor beta binding protein 4	LTBP4	8425
204443_at	arylsulfatase A	ARSA	410
204444_at	kinesin family member 11	KIF11	3832
204445_s_at	arachidonate 5-lipoxygenase	ALOX5	240
204446_s_at	arachidonate 5-lipoxygenase	ALOX5	240
204447_at	ProSAPiP1 protein	ProSAPiP1	9762
204448_s_at	phosducin-like	PDCL	5082
204449_at	phosducin-like	PDCL	5082
204450_x_at	apolipoprotein A-I	APOA1	335
204451_at	frizzled homolog 1 (Drosophila)	FZD1	8321
204452_s_at	frizzled homolog 1 (Drosophila)	FZD1	8321
204453_at	zinc finger protein 84	ZNF84	7637
204454_at	leucine zipper; down-regulated in cancer 1	LDOC1	23641
204455_at	dystonin	DST	667
204456_s_at	growth arrest-specific 1	GAS1	2619
204457_s_at	growth arrest-specific 1	GAS1	2619
204458_at	lysophospholipase 3 (lysosomal phospholipase A2)	LYPLA3	23659
204459_at	cleavage stimulation factor; 3' pre-RNA; subunit 2; 64kDa	CSTF2	1478
204460_s_at	RAD1 homolog (S. pombe)	RAD1	5810
204461_x_at	RAD1 homolog (S. pombe)	RAD1	5810
204462_s_at	solute carrier family 16; member 2 (monocarboxylic acid transporter 8)	SLC16A2	6567
204463_s_at	endothelin receptor type A	EDNRA	1909
204464_s_at	endothelin receptor type A	EDNRA	1909
204465_s_at	internexin neuronal intermediate filament protein; alpha	INA	9118
204466_s_at	synuclein; alpha (non A4 component of amyloid precursor) /// synuclein; alpha (non A4 component of amyloid precursor)	SNCA	6622
204467_s_at	synuclein; alpha (non A4 component of amyloid precursor) /// synuclein; alpha (non A4 component of amyloid precursor)	SNCA	6622
204468_s_at	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	TIE1	7075
204469_at	protein tyrosine phosphatase; receptor-type; Z polypeptide 1	PTPRZ1	5803
204470_at	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity; alpha)	CXCL1	2919
204471_at	growth associated protein 43	GAP43	2596
204472_at	GTP binding protein overexpressed in skeletal muscle	GEM	2669
204473_s_at	zinc finger protein 592	ZNF592	9640
204474_at	zinc finger protein 142	ZNF142	7701
204475_at	matrix metallopeptidase 1 (interstitial collagenase)	MMP1	4312
204476_s_at	pyruvate carboxylase	PC	5091
204477_at	RAB interacting factor	RABIF	5877
204478_s_at	RAB interacting factor	RABIF	5877
204479_at	osteoclast stimulating factor 1	OSTF1	26578
204480_s_at	chromosome 9 open reading frame 16	C9orf16	79095
204481_at	bromodomain and PHD finger containing; 1	BRPF1	7862
204482_at	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)	CLDN5	7122
204483_at	enolase 3 (beta; muscle)	ENO3	2027
204484_at	phosphoinositide-3-kinase; class 2; beta polypeptide	PIK3C2B	5287
204485_s_at	target of myb1-like 1 (chicken)	TOM1L1	10040
204486_at	potassium voltage-gated channel; KQT-like subfamily; member 1	KCNQ1	3784
204487_s_at	potassium voltage-gated channel; KQT-like subfamily; member 1	KCNQ1	3784
204488_at	transmembrane protein 15	TMEM15	22845
204489_s_at	CD44 molecule (Indian blood group)	CD44	960
204490_s_at	CD44 molecule (Indian blood group)	CD44	960
204491_at	phosphodiesterase 4D; cAMP-specific (phosphodiesterase E3 dunce homolog; Drosophila)	PDE4D	5144
204492_at	Rho GTPase activating protein 11A	ARHGAP11A	9824
204493_at	BH3 interacting domain death agonist	BID	637
204494_s_at	chromosome 15 open reading frame 39	C15orf39	56905
204495_s_at	chromosome 15 open reading frame 39	C15orf39	56905
204496_at	striatin; calmodulin binding protein 3	STRN3	29966
204497_at	adenylate cyclase 9	ADCY9	115
204498_s_at	adenylate cyclase 9	ADCY9	115
204499_at	ATP/GTP binding protein 1	AGTPBP1	23287
204500_s_at	ATP/GTP binding protein 1	AGTPBP1	23287
204501_at	nephroblastoma overexpressed gene	NOV	4856
204502_at	SAM domain and HD domain 1	SAMHD1	25939
204503_at	envoplakin	EVPL	2125
204504_s_at	HIRA interacting protein 3	HIRIP3	8479
204505_s_at	erythrocyte membrane protein band 4.9 (dematin)	EPB49	2039
204506_at	protein phosphatase 3 (formerly 2B); regulatory subunit B; 19kDa; alpha isoform (calcineurin B; type I)	PPP3R1	5534
204507_s_at	protein phosphatase 3 (formerly 2B); regulatory subunit B; 19kDa; alpha isoform (calcineurin B; type I)	PPP3R1	5534
204508_s_at	carbonic anhydrase XII	CA12	771
204509_at	carbonic anhydrase XII	CA12	771
204510_at	cell division cycle 7 homolog (S. cerevisiae)	CDC7	8317
204511_at	FERM; RhoGEF and pleckstrin domain protein 2	FARP2	9855
204512_at	human immunodeficiency virus type I enhancer binding protein 1	HIVEP1	3096
204513_s_at	engulfment and cell motility 1	ELMO1	9844
204514_at	DPH2 homolog (S. cerevisiae)	DPH2	1802
204515_at	hydroxy-delta-5-steroid dehydrogenase; 3 beta- and steroid delta-isomerase 1	HSD3B1	3283
204516_at	ataxin 7	ATXN7	6314
204517_at	peptidylprolyl isomerase C (cyclophilin C)	PPIC	5480
204518_s_at	peptidylprolyl isomerase C (cyclophilin C)	PPIC	5480
204519_s_at	plasma membrane proteolipid (plasmolipin)	PLLP	51090
204520_x_at	bromodomain containing 1	BRD1	23774
204521_at	chromosome 12 open reading frame 24	C12orf24	29902
204522_at	dom-3 homolog Z (C. elegans)	DOM3Z	1797
204523_at	zinc finger protein 140	ZNF140	7699
204524_at	3-phosphoinositide dependent protein kinase-1	PDPK1	5170
204525_at	PHD finger protein 14	PHF14	9678
204526_s_at	TBC1 domain family; member 8 (with GRAM domain)	TBC1D8	11138
204527_at	myosin VA (heavy chain 12; myoxin)	MYO5A	4644
204528_s_at	nucleosome assembly protein 1-like 1	NAP1L1	4673
204529_s_at	thymus high mobility group box protein TOX	TOX	9760
204530_s_at	thymus high mobility group box protein TOX	TOX	9760
204531_s_at	breast cancer 1; early onset	BRCA1	672
204532_x_at	UDP glucuronosyltransferase 1 family; polypeptide A4	UGT1A4	54657
204533_at	chemokine (C-X-C motif) ligand 10	CXCL10	3627
204534_at	vitronectin	VTN	7448
204535_s_at	RE1-silencing transcription factor	REST	5978
204536_s_at			
204537_s_at	gamma-aminobutyric acid (GABA) A receptor; epsilon	GABRE	2564
204538_x_at	nuclear pore complex interacting protein /// hypothetical protein LOC339047 /// similar to nuclear pore complex interacting protein /// similar to nuclear pore complex interacting protein	NPIP /// LOC339047 /// LOC642778 /// LOC642799	339047 /// 642778 /// 642799 /// 9284
204539_s_at	cadherin; EGF LAG seven-pass G-type receptor 1 (flamingo homolog; Drosophila)	CELSR1	9620
204540_at	eukaryotic translation elongation factor 1 alpha 2	EEF1A2	1917
204541_at	SEC14-like 2 (S. cerevisiae)	SEC14L2	23541
204542_at	ST6 (alpha-N-acetyl-neuraminyl-2;3-beta-galactosyl-1;3)-N-acetylgalactosaminide alpha-2;6-sialyltransferase 2	ST6GALNAC2	10610
204543_at	Rap guanine nucleotide exchange factor (GEF) 1	RAPGEF1	2889
204544_at	Hermansky-Pudlak syndrome 5	HPS5	11234
204545_at	peroxisomal biogenesis factor 6	PEX6	5190
204546_at	KIAA0513	KIAA0513	9764
204547_at	RAB40B; member RAS oncogene family	RAB40B	10966
204548_at	steroidogenic acute regulator	STAR	6770
204549_at	inhibitor of kappa light polypeptide gene enhancer in B-cells; kinase epsilon	IKBKE	9641
204550_x_at	glutathione S-transferase M1	GSTM1	2944
204551_s_at	alpha-2-HS-glycoprotein	AHSG	197
204552_at	CDNA FLJ34214 fis; clone FCBBF3021807		
204553_x_at	inositol polyphosphate-4-phosphatase; type I; 107kDa	INPP4A	3631
204554_at	protein phosphatase 1; regulatory subunit 3D	PPP1R3D	5509
204555_s_at	protein phosphatase 1; regulatory subunit 3D	PPP1R3D	5509
204556_s_at	DAZ interacting protein 1	DZIP1	22873
204557_s_at	DAZ interacting protein 1	DZIP1	22873
204558_at	RAD54-like (S. cerevisiae)	RAD54L	8438
204559_s_at	LSM7 homolog; U6 small nuclear RNA associated (S. cerevisiae)	LSM7	51690
204560_at	FK506 binding protein 5	FKBP5	2289
204561_x_at	apolipoprotein C-II	APOC2	344
204562_at	interferon regulatory factor 4	IRF4	3662
204563_at	selectin L (lymphocyte adhesion molecule 1)	SELL	6402
204564_at	polycomb group ring finger 3	PCGF3	10336
204565_at	thioesterase superfamily member 2	THEM2	55856
204566_at	protein phosphatase 1D magnesium-dependent; delta isoform	PPM1D	8493
204567_s_at	ATP-binding cassette; sub-family G (WHITE); member 1	ABCG1	9619
204568_at	KIAA0831	KIAA0831	22863
204569_at	intestinal cell (MAK-like) kinase	ICK	22858
204570_at	cytochrome c oxidase subunit VIIa polypeptide 1 (muscle)	COX7A1	1346
204571_x_at	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting; 4 (parvulin)	PIN4	5303
204572_s_at	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting; 4 (parvulin)	PIN4	5303
204573_at	carnitine O-octanoyltransferase	CROT	54677
204574_s_at	matrix metallopeptidase 19	MMP19	4327
204575_s_at	matrix metallopeptidase 19 /// similar to Matrix metalloproteinase-19 precursor (MMP-19) (Matrix metalloproteinase RASI) (MMP-18)	MMP19 /// LOC732415	4327 /// 732415
204576_s_at	clusterin associated protein 1	CLUAP1	23059
204577_s_at	clusterin associated protein 1	CLUAP1	23059
204578_at	histidine acid phosphatase domain containing 2A	HISPPD2A	9677
204579_at	fibroblast growth factor receptor 4	FGFR4	2264
204580_at	matrix metallopeptidase 12 (macrophage elastase)	MMP12	4321
204581_at	CD22 molecule /// myelin associated glycoprotein	CD22 /// MAG	4099 /// 933
204582_s_at	kallikrein-related peptidase 3	KLK3	354
204583_x_at	kallikrein-related peptidase 3	KLK3	354
204584_at	L1 cell adhesion molecule	L1CAM	3897
204585_s_at	L1 cell adhesion molecule	L1CAM	3897
204586_at	bassoon (presynaptic cytomatrix protein)	BSN	8927
204587_at	solute carrier family 25 (mitochondrial carrier; brain); member 14	SLC25A14	9016
204588_s_at	solute carrier family 7 (cationic amino acid transporter; y+ system); member 7	SLC7A7	9056
204589_at	NUAK family; SNF1-like kinase; 1	NUAK1	9891
204590_x_at	vacuolar protein sorting 33 homolog A (S. cerevisiae)	VPS33A	65082
204591_at	cell adhesion molecule with homology to L1CAM (close homolog of L1)	CHL1	10752
204592_at	discs; large homolog 4 (Drosophila)	DLG4	1742
204593_s_at	Smith-Magenis syndrome chromosome region; candidate 7-like	SMCR7L	54471
204594_s_at	Smith-Magenis syndrome chromosome region; candidate 7-like	SMCR7L	54471
204595_s_at	stanniocalcin 1	STC1	6781
204596_s_at	stanniocalcin 1	STC1	6781
204597_x_at	stanniocalcin 1	STC1	6781
204598_at	U-box domain containing 5	UBOX5	22888
204599_s_at	mitochondrial ribosomal protein L28	MRPL28	10573
204600_at	EPH receptor B3	EPHB3	2049
204601_at	Nedd4 binding protein 1	N4BP1	9683
204602_at	dickkopf homolog 1 (Xenopus laevis)	DKK1	22943
204603_at	exonuclease 1	EXO1	9156
204604_at	PFTAIRE protein kinase 1	PFTK1	5218
204605_at	cell growth regulator with ring finger domain 1	CGRRF1	10668
204606_at	chemokine (C-C motif) ligand 21	CCL21	6366
204607_at	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 (mitochondrial)	HMGCS2	3158
204608_at	argininosuccinate lyase	ASL	435
204609_at	coiled-coil domain containing 85B	CCDC85B	11007
204610_s_at	coiled-coil domain containing 85B	CCDC85B	11007
204611_s_at	protein phosphatase 2; regulatory subunit B (B56); beta isoform	PPP2R5B	5526
204612_at	protein kinase (cAMP-dependent; catalytic) inhibitor alpha	PKIA	5569
204613_at	phospholipase C; gamma 2 (phosphatidylinositol-specific)	PLCG2	5336
204614_at	serpin peptidase inhibitor; clade B (ovalbumin); member 2	SERPINB2	5055
204615_x_at	isopentenyl-diphosphate delta isomerase 1	IDI1	3422
204616_at	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)	UCHL3	7347
204617_s_at	adrenocortical dysplasia homolog (mouse)	ACD	65057
204618_s_at	GA binding protein transcription factor; beta subunit 2	GABPB2	2553
204619_s_at	chondroitin sulfate proteoglycan 2 (versican)	CSPG2	1462
204620_s_at	chondroitin sulfate proteoglycan 2 (versican)	CSPG2	1462
204621_s_at	nuclear receptor subfamily 4; group A; member 2	NR4A2	4929
204622_x_at	nuclear receptor subfamily 4; group A; member 2	NR4A2	4929
