GeneID,Symbol,link,description,chromosome
718088,SPHK2,,sphingosine kinase 2,19
718049,CASP14,,caspase 14,19
718025,RXFP4,,relaxin family peptide/INSL5 receptor 4,1
718009,FTSJ3,,FtsJ RNA 2-O-methyltransferase 3,16
717996,FCHSD2,,FCH and double SH3 domains 2,14
717990,RRM1,,ribonucleotide reductase catalytic subunit M1,14
717985,RIT1,,Ras like without CAAX 1,1
717944,CCDC47,,coiled-coil domain containing 47,16
717927,STRADA,,STE20 related adaptor alpha,16
717886,PEX13,,peroxisomal biogenesis factor 13,13
717617,MSRB3,,methionine sulfoxide reductase B3,11
717600,SULT2A1,,sulfotransferase family 2A member 1,19
717570,ALKAL1,,ALK and LTK ligand 1,8
717532,CCDC42,,coiled-coil domain containing 42,16
717504,OR51E2,,olfactory receptor; family 51; subfamily E; member 2,14
717493,MTHFS,,methenyltetrahydrofolate synthetase,7
717437,PSMC5,,proteasome 26S subunit; ATPase 5,16
717427,TBK1,,TANK binding kinase 1,11
717424,SLC50A1,,solute carrier family 50 member 1,1
717384,WFDC10A,,WAP four-disulfide core domain 10A,10
717377,ELF5,,E74 like ETS transcription factor 5,14
717356,GPSM3,,G protein signaling modulator 3,4
717355,NAPA,,NSF attachment protein alpha,19
717350,EHF,,ETS homologous factor,14
717347,CLEC2B,,C-type lectin domain family 2 member B,11
717327,WFDC13,,WAP four-disulfide core domain 13,10
717320,ODF4,,outer dense fiber of sperm tails 4,16
717213,C10H20orf202,,chromosome 10 C20orf202 homolog,10
717166,UBOX5,,U-box domain containing 5,10
717131,PCMTD1,,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,8
717121,PATE4,,prostate and testis expressed 4,14
717114,COCH,,cochlin,7
717072,TRIM44,,tripartite motif containing 44,14
717052,RORC,,RAR related orphan receptor C,1
717045,DOLK,,dolichol kinase,15
716992,COMMD9,,COMM domain containing 9,14
716950,IKZF5,,IKAROS family zinc finger 5,9
716878,FARSA,,phenylalanyl-tRNA synthetase subunit alpha,19
716808,CLDN4,,claudin 4,3
716807,NCK1,,NCK adaptor protein 1,2
716801,RPRML,,reprimo like,16
716775,PDC,,phosducin,1
716724,EYA3,,EYA transcriptional coactivator and phosphatase 3,1
716675,VEZT,,vezatin; adherens junctions transmembrane protein,11
716662,LYZL6,,lysozyme like 6,16
716654,TOR1AIP2,,torsin A interacting protein 2,1
716585,C2H3orf22,,chromosome 2 C3orf22 homolog,2
716549,LYZL4,,lysozyme like 4,2
716531,SLC12A8,,solute carrier family 12 member 8,2
716512,A4GNT,,alpha-1;4-N-acetylglucosaminyltransferase,2
716478,DEFB128,,defensin beta 128,10
716397,DEFB116,,defensin beta 116,10
716395,CMA1,,chymase 1,7
716390,PHKB,,phosphorylase kinase regulatory subunit beta,20
716381,TMEM88,,transmembrane protein 88,16
716267,FRK,,fyn related Src family tyrosine kinase,4
716265,MPIG6B,,megakaryocyte and platelet inhibitory receptor G6b,4
716260,WDR83,,WD repeat domain 83,19
716258,MAP3K14,,mitogen-activated protein kinase kinase kinase 14,16
716213,DHPS,,deoxyhypusine synthase,19
716099,CCL26,,C-C motif chemokine ligand 26,3
716050,CCL24,,C-C motif chemokine ligand 24,3
716048,TEX19,,testis expressed 19,16
716033,GPR3,,G protein-coupled receptor 3,1
715998,GAL3ST1,,galactose-3-O-sulfotransferase 1,10
715980,FANCD2OS,,FANCD2 opposite strand,2
715908,CRTC2,,CREB regulated transcription coactivator 2,1
715903,LGSN,,lengsin; lens protein with glutamine synthetase domain,4
715882,MLANA,,melan-A,15
715878,FOXN2,,forkhead box N2,13
715874,TEDDM1,,transmembrane epididymal protein 1,1
715852,DHX15,,DEAH-box helicase 15,5
715836,QRFP,,pyroglutamylated RFamide peptide,15
715755,RBP2,,retinol binding protein 2,2
715740,BSND,,barttin CLCNK type accessory subunit beta,1
715707,CCDC103,,coiled-coil domain containing 103,16
715694,C1H1orf158,,chromosome 1 C1orf158 homolog,1
715663,FOXA3,,forkhead box A3,19
715661,FAM187A,,family with sequence similarity 187 member A,16
715650,CDK4,,cyclin dependent kinase 4,11
715648,GJA9,,gap junction protein alpha 9,1
715592,LSM2,,LSM2 homolog; U6 small nuclear RNA and mRNA degradation associated,4
715552,SF3A1,,splicing factor 3a subunit 1,10
715519,KHDC1L,,KH domain containing 1 like,4
715471,ITK,,IL2 inducible T cell kinase,6
715465,TRIM42,,tripartite motif containing 42,2
715443,NUDT7,,nudix hydrolase 7,20
715419,UNC45B,,unc-45 myosin chaperone B,16
715372,FNDC8,,fibronectin type III domain containing 8,16
715303,ARMH2,,armadillo like helical domain containing 2,4
715287,HDC,,histidine decarboxylase,7
715281,UPK3BL2,,uroplakin 3B like 2,3
715278,SPSB4,,splA/ryanodine receptor domain and SOCS box containing 4,2
715182,PYCR1,,pyrroline-5-carboxylate reductase 1,16
715181,LIG3,,DNA ligase 3,16
715170,NR0B2,,nuclear receptor subfamily 0 group B member 2,1
715118,ZBED4,,zinc finger BED-type containing 4,10
715085,FITM1,,fat storage inducing transmembrane protein 1,7
715040,CRYGN,,crystallin gamma N,3
714993,APOBEC4,,apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4,1
714926,WFDC9,,WAP four-disulfide core domain 9,10
714917,ORAI2,,ORAI calcium release-activated calcium modulator 2,3
714907,CCL13,,C-C motif chemokine ligand 13,16
714893,HMG20A,,high mobility group 20A,7
714878,ZNF397,,zinc finger protein 397,18
714869,BCL10,,BCL10 immune signaling adaptor,1
714848,KCNJ1,,potassium inwardly rectifying channel subfamily J member 1,14
714825,OR6M1,,olfactory receptor; family 6; subfamily M; member 1,14
714813,CNOT8,,CCR4-NOT transcription complex subunit 8,6
714774,OR6X1,,olfactory receptor; family 6; subfamily X; member 1,14
714763,FAXDC2,,fatty acid hydroxylase domain containing 2,6
714746,ATP6V1E2,,ATPase H+ transporting V1 subunit E2,13
714740,S100A8,,S100 calcium binding protein A8,1
714701,SLC2A4,,solute carrier family 2 member 4,16
714686,MCM4,,minichromosome maintenance complex component 4,8
714648,PPP1R27,,protein phosphatase 1 regulatory subunit 27,16
714640,INHBC,,inhibin subunit beta C,11
714639,LPCAT3,,lysophosphatidylcholine acyltransferase 3,11
714633,DRAXIN,,dorsal inhibitory axon guidance protein,1
714593,GFI1B,,growth factor independent 1B transcriptional repressor,15
714583,PGLYRP3,,peptidoglycan recognition protein 3,1
714547,CSTA,,cystatin A,2
714517,AGR3,,anterior gradient 3; protein disulphide isomerase family member,3
714488,UBQLN3,,ubiquilin 3,14
714444,FIS1,,fission; mitochondrial 1,3
714439,MAB21L1,,mab-21 like 1,17
714425,LELP1,,late cornified envelope like proline rich 1,1
714397,SFTA2,,surfactant associated 2,4
714376,HARBI1,,harbinger transposase derived 1,14
714339,ZNHIT1,,zinc finger HIT-type containing 1,3
714322,ATG13,,autophagy related 13,14
714274,CDK5R1,,cyclin dependent kinase 5 regulatory subunit 1,16
714264,CEP85,,centrosomal protein 85,1
714205,CATSPER4,,cation channel sperm associated 4,1
714172,TGFB1I1,,transforming growth factor beta 1 induced transcript 1,20
714153,EXOSC10,,exosome component 10,1
714104,STARD13,,StAR related lipid transfer domain containing 13,17
714097,MED22,,mediator complex subunit 22,15
714044,HCLS1,,hematopoietic cell-specific Lyn substrate 1,2
714041,PYY,,peptide YY,16
714029,DEFB125,,defensin beta 125,10
713999,SERINC1,,serine incorporator 1,4
713988,PPY,,pancreatic polypeptide,16
713977,DEFB115,,defensin beta 115,10
713940,GLRA1,,glycine receptor alpha 1,6
713934,CCR9,,C-C motif chemokine receptor 9,2
713929,RAX2,,retina and anterior neural fold homeobox 2,19
713919,PACSIN3,,protein kinase C and casein kinase substrate in neurons 3,14
713914,ZBTB39,,zinc finger and BTB domain containing 39,11
713873,ZNF189,,zinc finger protein 189,15
713853,TENT4A,,terminal nucleotidyltransferase 4A,6
713843,RBBP7,,RB binding protein 7; chromatin remodeling factor,X
713840,GATA3,,GATA binding protein 3,9
713839,FZD3,,frizzled class receptor 3,8
713830,DIPK2A,,divergent protein kinase domain 2A,2
713818,ALDOB,,aldolase; fructose-bisphosphate B,15
713784,IGSF11,,immunoglobulin superfamily member 11,2
713765,SLC22A17,,solute carrier family 22 member 17,7
713764,WNT8A,,Wnt family member 8A,6
713751,CFAP97D1,,CFAP97 domain containing 1,16
713732,SLC30A2,,solute carrier family 30 member 2,1
713682,PGAP4,,post-GPI attachment to proteins GalNAc transferase 4,15
713677,CCDC87,,coiled-coil domain containing 87,14
713672,RDH16,,retinol dehydrogenase 16,11
713634,KIN,,Kin17 DNA and RNA binding protein,9
713617,SOST,,sclerostin,16
713610,ABCG5,,ATP binding cassette subfamily G member 5,13
713607,COPS7A,,COP9 signalosome subunit 7A,11
713550,TBX5,,T-box transcription factor 5,11
713512,ELP3,,elongator acetyltransferase complex subunit 3,8
713506,GIMAP4,,GTPase; IMAP family member 4,3
713500,RRN3,,RRN3 homolog; RNA polymerase I transcription factor,20
713494,FBXO39,,F-box protein 39,16
713483,EXOC8,,exocyst complex component 8,1
713472,FAM71D,,family with sequence similarity 71 member D,7
713447,COL8A2,,collagen type VIII alpha 2 chain,1
713442,CEBPE,,CCAAT enhancer binding protein epsilon,7
713439,SLC36A3,,solute carrier family 36 member 3,6
713386,BRAP,,BRCA1 associated protein,11
713308,STARD5,,StAR related lipid transfer domain containing 5,7
713298,PLSCR2,,phospholipid scramblase 2,2
713244,AP1S2,,adaptor related protein complex 1 subunit sigma 2,X
713222,FHL2,,four and a half LIM domains 2,13
713141,OR52W1,,olfactory receptor; family 52; subfamily W; member 1,14
713128,CA5B,,carbonic anhydrase 5B,X
713054,CLEC3A,,C-type lectin domain family 3 member A,20
713050,RTP3,,receptor transporter protein 3,2
712996,RBM17,,RNA binding motif protein 17,9
712968,MRPS9,,mitochondrial ribosomal protein S9,13
712949,RGMA,,repulsive guidance molecule BMP co-receptor a,7
712928,CLTRN,,collectrin; amino acid transport regulator,X
712784,SORD,,sorbitol dehydrogenase,7
712773,AGTR1,,angiotensin II receptor type 1,2
712761,APOF,,apolipoprotein F,11
712632,POLD4,,DNA polymerase delta 4; accessory subunit,14
712616,SERTAD4,,SERTA domain containing 4,1
712571,BCL2A1,,BCL2 related protein A1,7
712545,SERINC3,,serine incorporator 3,10
712514,PIGA,,phosphatidylinositol glycan anchor biosynthesis class A,X
712506,LRP10,,LDL receptor related protein 10,7
712491,UBL3,,ubiquitin like 3,17
712429,MMP14,,matrix metallopeptidase 14,7
712392,SH3BGRL,,SH3 domain binding glutamate rich protein like,X
712350,TMIGD1,,transmembrane and immunoglobulin domain containing 1,16
712292,IL9,,interleukin 9,6
712261,PNPLA5,,patatin like phospholipase domain containing 5,10
712192,NCMAP,,non-compact myelin associated protein,1
712190,KCNH1,,potassium voltage-gated channel subfamily H member 1,1
712189,EXTL2,,exostosin like glycosyltransferase 2,1
712077,ARSI,,arylsulfatase family member I,6
712053,G6PC1,,glucose-6-phosphatase catalytic subunit 1,16
712051,DERL2,,derlin 2,16
711960,WDR3,,WD repeat domain 3,1
711937,MYL2,,myosin light chain 2,11
711877,CDKN2C,,cyclin dependent kinase inhibitor 2C,1
711854,POU2F3,,POU class 2 homeobox 3,14
711840,DAD1,,defender against cell death 1,7
711748,TBXAS1,,thromboxane A synthase 1,3
711729,GLT6D1,,glycosyltransferase 6 domain containing 1,15
711728,PANX3,,pannexin 3,14
711719,AQP2,,aquaporin 2,11
711675,TSPAN15,,tetraspanin 15,9
711674,EBF2,,EBF transcription factor 2,8
711662,HCRTR2,,hypocretin receptor 2,4
711548,MAN1A2,,mannosidase alpha class 1A member 2,1
711547,DBT,,dihydrolipoamide branched chain transacylase E2,1
711522,CRYGD,,crystallin; gamma D,12
711477,TMEM35B,,transmembrane protein 35B,1
711475,ACTRT2,,actin related protein T2,1
711473,NEK2,,NIMA related kinase 2,1
711442,ERAS,,ES cell expressed Ras,X
711396,TRMT13,,tRNA methyltransferase 13 homolog,1
711341,PRM3,,protamine 3,20
711276,PTPN20,,protein tyrosine phosphatase non-receptor type 20,9
711195,RDH11,,retinol dehydrogenase 11,7
711165,CRADD,,CASP2 and RIPK1 domain containing adaptor with death domain,11
711117,H2AFY2,,H2A histone family; member Y2,9
711111,MFAP1,,microfibril associated protein 1,7
711092,SKA2,,spindle and kinetochore associated complex subunit 2,16
711083,ACY3,,aminoacylase 3,14
711078,GJB5,,gap junction protein beta 5,1
711040,SUV39H1,,suppressor of variegation 3-9 homolog 1,X
711022,TMEM244,,transmembrane protein 244,4
710914,SDC4,,syndecan 4,10
710851,PHF12,,PHD finger protein 12,16
710834,GJB3,,gap junction protein beta 3,1
710777,SNAPC5,,small nuclear RNA activating complex polypeptide 5,7
710756,TUBG1,,tubulin gamma 1,16
710750,ACTL7B,,actin like 7B,15
710738,TP53TG5,,TP53 target 5,10
710676,SPZ1,,spermatogenic leucine zipper 1,6
710673,SMLR1,,small leucine rich protein 1,4
710672,KLHL31,,kelch like family member 31,4
710660,LNX2,,ligand of numb-protein X 2,17
710653,ACTL7A,,actin like 7A,15
710643,FGF23,,fibroblast growth factor 23,11
710553,GALE,,UDP-galactose-4-epimerase,1
710508,GCLC,,glutamate-cysteine ligase catalytic subunit,4
710503,C3H7orf33,,chromosome 3 C7orf33 homolog,3
710469,WFDC2,,WAP four-disulfide core domain 2,10
710465,LYPD8,,LY6/PLAUR domain containing 8,1
710372,ATP6V1G3,,ATPase H+ transporting V1 subunit G3,1
710314,PAK2,,p21 (RAC1) activated kinase 2,2
710295,PTHLH,,parathyroid hormone like hormone,11
710242,WNT8B,,Wnt family member 8B,9
710239,IREB2,,iron responsive element binding protein 2,7
710232,ENPP3,,ectonucleotide pyrophosphatase/phosphodiesterase 3,4
710214,SUPT4H1,,SPT4 homolog; DSIF elongation factor subunit,16
710157,POU3F4,,POU class 3 homeobox 4,X
710150,EIF2S1,,eukaryotic translation initiation factor 2 subunit alpha,7
710147,NIPA2,,NIPA magnesium transporter 2,7
710133,CLRN1,,clarin 1,2
710044,TENT2,,terminal nucleotidyltransferase 2,6
709975,WDR37,,WD repeat domain 37,9
709939,CHST10,,carbohydrate sulfotransferase 10,13
709892,OR10A6,,olfactory receptor; family 10; subfamily A; member 6,14
709863,AKR1D1,,aldo-keto reductase family 1 member D1,3
709862,MEOX2,,mesenchyme homeobox 2,3
709849,WASF3,,WASP family member 3,17
709832,ORMDL1,,ORMDL sphingolipid biosynthesis regulator 1,12
709828,CD63,,CD63 molecule,11
709674,SPINK7,,serine peptidase inhibitor Kazal type 7,6
709670,DEPDC1B,,DEP domain containing 1B,6
709632,TNFAIP8L2,,TNF alpha induced protein 8 like 2,1
709590,HACD3,,3-hydroxyacyl-CoA dehydratase 3,7
709586,SPINK6,,serine peptidase inhibitor Kazal type 6,6
709568,TMEM147,,transmembrane protein 147,19
709553,CRYGC,,crystallin; gamma C,12
709514,DMBX1,,diencephalon/mesencephalon homeobox 1,1
709499,DDIT4L,,DNA damage inducible transcript 4 like,5
709489,GNB4,,G protein subunit beta 4,2
709488,TMEM89,,transmembrane protein 89,2
709465,PROX1,,prospero homeobox 1,1
709414,ANKMY2,,ankyrin repeat and MYND domain containing 2,3
709379,HTR1D,,5-hydroxytryptamine receptor 1D,1
709377,BRINP2,,BMP/retinoic acid inducible neural specific 2,1
709325,TAAR5,,trace amine associated receptor 5,4
709312,CCDC70,,coiled-coil domain containing 70,17
709303,TXNDC9,,thioredoxin domain containing 9,13
709222,AADACL2,,arylacetamide deacetylase like 2,2
709207,TMEM225,,transmembrane protein 225,14
709203,LYG1,,lysozyme g1,13
709173,DHX38,,DEAH-box helicase 38,20
709147,ANAPC16,,anaphase promoting complex subunit 16,9
709138,SCGB3A2,,secretoglobin family 3A member 2,6
709029,SLC25A20,,solute carrier family 25 member 20,2
709026,FFAR2,,free fatty acid receptor 2,19
709008,RHNO1,,RAD9-HUS1-RAD1 interacting nuclear orphan 1,11
708962,SNAI2,,snail family transcriptional repressor 2,8
708951,SPINK1,,serine peptidase inhibitor Kazal type 1,6
708930,GALNT1,,polypeptide N-acetylgalactosaminyltransferase 1,18
708917,ACMSD,,aminocarboxymuconate semialdehyde decarboxylase,12
708907,DUSP6,,dual specificity phosphatase 6,11
708842,EFCAB1,,EF-hand calcium binding domain 1,8
708839,FUT8,,fucosyltransferase 8,7
708826,CDH11,,cadherin 11,20
708813,CCNT2,,cyclin T2,12
708764,ZC4H2,,zinc finger C4H2-type containing,X
708747,OR2B3,,olfactory receptor; family 2; subfamily B; member 3,4
708722,RTKN,,rhotekin,13
708649,LRRC28,,leucine rich repeat containing 28,7
708636,TRAM2,,translocation associated membrane protein 2,4
708628,TMEM114,,transmembrane protein 114,20
708542,TENT5D,,terminal nucleotidyltransferase 5D,X
708530,TTC23,,tetratricopeptide repeat domain 23,7
708513,OR2A25,,olfactory receptor; family 2; subfamily A; member 25,3
708510,PPP4C,,protein phosphatase 4 catalytic subunit,20
708506,PEX5L,,peroxisomal biogenesis factor 5 like,2
708503,MBD3L1,,methyl-CpG binding domain protein 3 like 1,19
708435,SPACA5,,sperm acrosome associated 5,X
708427,SLC51B,,solute carrier family 51 subunit beta,7
708416,GMNN,,geminin DNA replication inhibitor,4
708397,HAMP,,hepcidin antimicrobial peptide,19
708339,IL13RA2,,interleukin 13 receptor subunit alpha 2,X
708325,HAUS2,,HAUS augmin like complex subunit 2,7
708312,GABPA,,GA binding protein transcription factor subunit alpha,3
708303,ACTL9,,actin like 9,19
708284,RASSF8,,Ras association domain family member 8,11
708281,TNFRSF9,,TNF receptor superfamily member 9,1
708270,SPINK9,,serine peptidase inhibitor Kazal type 9,6
708262,MT4,,metallothionein 4,20
708225,SNAP23,,synaptosome associated protein 23,7
708197,SCPEP1,,serine carboxypeptidase 1,16
708126,GANC,,glucosidase alpha; neutral C,7
708125,IL21,,interleukin 21,5
708108,CXCL17,,C-X-C motif chemokine ligand 17,19
708088,DESI1,,desumoylating isopeptidase 1,10
708044,BLCAP,,BLCAP apoptosis inducing factor,10
708039,ITM2A,,integral membrane protein 2A,X
708024,PTGER2,,prostaglandin E receptor 2,7
708020,GPR151,,G protein-coupled receptor 151,6
708014,GPX5,,glutathione peroxidase 5,4
708005,TAT,,tyrosine aminotransferase,20
707994,POLDIP2,,DNA polymerase delta interacting protein 2,16
707988,C14H11orf65,,chromosome 14 C11orf65 homolog,14
707928,HMX2,,H6 family homeobox 2,9
707890,FAM187B,,family with sequence similarity 187 member B,19
707879,TMEM97,,transmembrane protein 97,16
707878,PTPDC1,,protein tyrosine phosphatase domain containing 1,15
707871,BOLA3,,bolA family member 3,13
707821,CBY2,,chibby family member 2,17
707791,VPS39,,VPS39 subunit of HOPS complex,7
707789,POU4F3,,POU class 4 homeobox 3,6
707788,IRF1,,interferon regulatory factor 1,6
707784,FDCSP,,follicular dendritic cell secreted protein,5
707735,OR5AU1,,olfactory receptor; family 5; subfamily AU; member 1,7
707688,RBM27,,RNA binding motif protein 27,6
707686,AGGF1,,angiogenic factor with G-patch and FHA domains 1,6
707680,TCF21,,transcription factor 21,4
707667,MME,,membrane metalloendopeptidase,2
707648,ZC3H15,,zinc finger CCCH-type containing 15,12
707576,TBX20,,T-box transcription factor 20,3
707564,GAST,,gastrin,16
707550,CUL3,,cullin 3,12
707525,TMEM253,,transmembrane protein 253,7
707492,LHFPL1,,LHFPL tetraspan subfamily member 1,X
707480,PLAC8L1,,PLAC8 like 1,6
707479,F2RL1,,F2R like trypsin receptor 1,6
707471,SERPINB1,,serpin family B member 1,4
707466,KNG1,,kininogen 1,2
707445,ALLC,,allantoicase,13
707442,LALBA,,lactalbumin alpha,11
707388,P2RY10,,purinergic receptor P2Y; G-protein coupled; 10,X
707334,EQTN,,equatorin,15
707314,KMO,,kynurenine 3-monooxygenase,1
707311,TMED5,,transmembrane p24 trafficking protein 5,1
707285,FOXR1,,forkhead box R1,14
707269,ODF1,,outer dense fiber of sperm tails 1,8
707267,REEP4,,receptor accessory protein 4,8
707259,CCNA2,,cyclin A2,5
707234,IFNK,,interferon kappa,15
707226,C13H2orf78,,chromosome 13 C2orf78 homolog,13
