GeneID,Symbol,link,description,chromosome
101865973,TRMT12,,tRNA methyltransferase 12 homolog,8
101865970,SERF2,,small EDRK-rich factor 2,7
101865955,PPP2R5E,,protein phosphatase 2 regulatory subunit Bepsilon,7
101865953,TMX2,,thioredoxin related transmembrane protein 2,14
101865951,TBCA,,tubulin folding cofactor A,6
101865925,TCTN3,,tectonic family member 3,9
101865912,SLC39A2,,solute carrier family 39 member 2,7
101865910,PHACTR4,,phosphatase and actin regulator 4,1
101865905,AAR2,,AAR2 splicing factor,10
101865887,TASOR,,transcription activation suppressor,2
101865880,TEX33,,testis expressed 33,10
101865879,LRRC46,,leucine rich repeat containing 46,16
101865875,HEATR5A,,HEAT repeat containing 5A,7
101865872,FAM207A,,family with sequence similarity 207 member A,3
101865866,SLC12A2,,solute carrier family 12 member 2,6
101865864,BACH1,,BTB domain and CNC homolog 1,3
101865862,NBAS,,NBAS subunit of NRZ tethering complex,13
101865858,ENKUR,,enkurin; TRPC channel interacting protein,9
101865852,NDUFS6,,NADH:ubiquinone oxidoreductase subunit S6,Un
101865847,ZNF177,,zinc finger protein 177,19
101865843,NDUFA5,,NADH:ubiquinone oxidoreductase subunit A5,3
101865836,DAW1,,dynein assembly factor with WD repeats 1,12
101865834,NCSTN,,nicastrin,1
101865830,INTS8,,integrator complex subunit 8,8
101865826,ABRAXAS1,,abraxas 1; BRCA1 A complex subunit,5
101865808,GTF3C5,,general transcription factor IIIC subunit 5,15
101865807,BBS1,,Bardet-Biedl syndrome 1,14
101865801,GIN1,,gypsy retrotransposon integrase 1,6
101865797,FAM71C,,family with sequence similarity 71 member C,11
101865796,DLGAP2,,DLG associated protein 2,8
101865794,NCL,,nucleolin,Un
101865790,RNF114,,ring finger protein 114,10
101865789,CEP43,,centrosomal protein 43,4
101865775,LYPLA1,,lysophospholipase 1,8
101865773,PRKCG,,protein kinase C gamma,19
101865764,PANK4,,pantothenate kinase 4 (inactive),1
101865756,DRC3,,dynein regulatory complex subunit 3,16
101865732,FBXO24,,F-box protein 24,3
101865724,CTBS,,chitobiase,1
101865720,INPP4B,,inositol polyphosphate-4-phosphatase type II B,5
101865718,PSD4,,pleckstrin and Sec7 domain containing 4,13
101865715,TUBD1,,tubulin delta 1,16
101865701,NSG2,,neuronal vesicle trafficking associated 2,6
101865696,ARHGAP17,,Rho GTPase activating protein 17,20
101865693,MIPEP,,mitochondrial intermediate peptidase,17
101865687,ACTRT1,,actin related protein T1,X
101865685,BICRAL,,BRD4 interacting chromatin remodeling complex associated protein like,4
101865677,GSG1,,germ cell associated 1,11
101865668,MEIOB,,meiosis specific with OB-fold,20
101865662,REXO5,,RNA exonuclease 5,20
101865660,SNAPC3,,small nuclear RNA activating complex polypeptide 3,15
101865657,G3BP1,,G3BP stress granule assembly factor 1,6
101865652,CETN3,,centrin 3,6
101865635,ZDHHC13,,zinc finger DHHC-type palmitoyltransferase 13,14
101865632,TIGD4,,tigger transposable element derived 4,5
101865629,OSTM1,,osteoclastogenesis associated transmembrane protein 1,4
101865628,DONSON,,DNA replication fork stabilization factor DONSON,3
101865623,DCAF6,,DDB1 and CUL4 associated factor 6,1
101865605,RIOK3,,RIO kinase 3,18
101865587,TTC26,,tetratricopeptide repeat domain 26,3
101865583,CFAP100,,cilia and flagella associated protein 100,2
101865575,INTS10,,integrator complex subunit 10,8
101865571,CAAP1,,caspase activity and apoptosis inhibitor 1,15
101865565,ZNF285,,zinc finger protein 285,19
101865562,R3HCC1L,,R3H domain and coiled-coil containing 1 like,9
101865560,CSNK2A2,,casein kinase 2 alpha 2,20
101865557,CTDSP2,,CTD small phosphatase 2,11
101865555,FA2H,,fatty acid 2-hydroxylase,20
101865554,FBN2,,fibrillin 2,6
101865548,ABHD3,,abhydrolase domain containing 3; phospholipase,18
101865547,UBE3A,,ubiquitin protein ligase E3A,7
101865543,SELENOF,,selenoprotein F,1
101865542,BBS5,,Bardet-Biedl syndrome 5,12
101865541,PSMF1,,proteasome inhibitor subunit 1,10
101865528,RBMXL2,,RBMX like 2,14
101865516,HAUS4,,HAUS augmin like complex subunit 4,7
101865515,DNAJB1,,DnaJ heat shock protein family (Hsp40) member B1,19
101865513,MORF4L2,,mortality factor 4 like 2,X
101865510,ZNF410,,zinc finger protein 410,7
101865505,ARHGAP24,,Rho GTPase activating protein 24,5
101865499,LMBRD1,,LMBR1 domain containing 1,4
101865497,NME8,,NME/NM23 family member 8,3
101865486,DARS2,,aspartyl-tRNA synthetase 2; mitochondrial,1
101865473,NPRL3,,NPR3 like; GATOR1 complex subunit,20
101865468,TAF1B,,TATA-box binding protein associated factor; RNA polymerase I subunit B,13
101865458,CPA5,,carboxypeptidase A5,3
101865453,C20H16orf46,,chromosome 20 open reading frame; human C16orf46,20
101865450,SEPTIN11,,septin 11,5
101865446,MORF4L1,,mortality factor 4 like 1,7
101865441,POC5,,POC5 centriolar protein,6
101865438,RALGPS2,,Ral GEF with PH domain and SH3 binding motif 2,1
101865416,SYCP2,,synaptonemal complex protein 2,10
101865411,PPM1G,,protein phosphatase; Mg2+/Mn2+ dependent 1G,13
101865406,PIP5K1B,,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,15
101865403,PROX1,,prospero homeobox 1,1
101865402,RPS13,,ribosomal protein S13,14
101865394,ODC1,,ornithine decarboxylase 1,13
101865385,METTL15,,methyltransferase like 15,14
101865381,GTF2B,,general transcription factor IIB,1
101865380,ROPN1L,,rhophilin associated tail protein 1 like,6
101865373,ALPK3,,alpha kinase 3,7
101865362,TUBB4A,,Tubulin beta-4A chain,Un
101865351,BRD2,,bromodomain containing 2,4
101865341,FASTKD1,,FAST kinase domains 1,12
101865340,PLK1,,polo like kinase 1,13
101865336,GIT1,,GIT ArfGAP 1,16
101865329,TRAPPC11,,trafficking protein particle complex subunit 11,5
101865324,RNF10,,ring finger protein 10,11
101865320,ZNF668,,zinc finger protein 668,20
101865312,TRMT1L,,tRNA methyltransferase 1 like,1
101865311,GATA2,,GATA binding protein 2,11
101865306,MED20,,mediator complex subunit 20,4
101865293,RRAGB,,Ras related GTP binding B,X
101865291,ZNF263,,zinc finger protein 263,20
101865286,GLP2R,,glucagon like peptide 2 receptor,16
101865283,GK2,,glycerol kinase 2,5
101865266,MTMR9,,myotubularin related protein 9,8
101865264,SDF4,,stromal cell derived factor 4,1
101865258,SLC9A8,,solute carrier family 9 member A8,10
101865257,LRRD1,,leucine rich repeats and death domain containing 1,3
101865256,MPG,,N-methylpurine DNA glycosylase,20
101865255,RPS24,,ribosomal protein S24,9
101865250,LHCGR,,luteinizing hormone/choriogonadotropin receptor,13
101865249,WWP1,,WW domain containing E3 ubiquitin protein ligase 1,8
101865246,UBQLN3,,ubiquilin 3,14
101865234,GRAMD1B,,GRAM domain containing 1B,14
101865230,FAM114A2,,family with sequence similarity 114 member A2,6
101865223,PFKFB2,,6-phosphofructo-2-kinase/fructose-2;6-biphosphatase 2,1
101865212,TMC7,,transmembrane channel like 7,20
101865210,ZNF212,,zinc finger protein 212,3
101865205,MARCHF8,,membrane associated ring-CH-type finger 8,9
101865203,FLACC1,,flagellum associated containing coiled-coil domains 1,12
101865197,GOLPH3,,golgi phosphoprotein 3,6
101865195,CSMD1,,CUB and Sushi multiple domains 1,8
101865194,BIN2,,bridging integrator 2,11
101865188,SKA2,,spindle and kinetochore associated complex subunit 2,16
101865187,NEPRO,,nucleolus and neural progenitor protein,2
101865181,VAV3,,vav guanine nucleotide exchange factor 3,1
101865172,NCAPG,,non-SMC condensin I complex subunit G,5
101865169,NUP214,,nucleoporin 214,15
101865165,SLC9A2,,solute carrier family 9 member A2,13
101865142,KIF3A,,kinesin family member 3A,6
101865133,CEP44,,centrosomal protein 44,5
101865131,ACSBG2,,acyl-CoA synthetase bubblegum family member 2,19
101865129,ERICH3,,glutamate rich 3,1
101865127,HEMGN,,hemogen,15
101865124,TMSB4X,,thymosin beta 4 X-linked,X
101865115,CMTM6,,CKLF like MARVEL transmembrane domain containing 6,2
101865112,NCBP1,,nuclear cap binding protein subunit 1,15
101865103,RRM2,,ribonucleotide reductase regulatory subunit M2,13
101865100,ZNF383,,zinc finger protein 383,19
101865096,TLK2,,tousled like kinase 2,16
101865095,TOX4,,TOX high mobility group box family member 4,7
101865090,PTCD3,,pentatricopeptide repeat domain 3,13
101865081,USP50,,ubiquitin specific peptidase 50,7
101865077,STKLD1,,serine/threonine kinase like domain containing 1,15
101865074,SESN3,,sestrin 3,14
101865058,HNRNPK,,heterogeneous nuclear ribonucleoprotein K,15
101865055,RNF38,,ring finger protein 38,15
101865052,SECISBP2,,SECIS binding protein 2,15
101865045,STMN3,,stathmin 3,10
101865041,WBP11,,WW domain binding protein 11,11
101865035,EIF3A,,eukaryotic translation initiation factor 3 subunit A,9
101865034,STK31,,serine/threonine kinase 31,3
101865027,PTGER4,,prostaglandin E receptor 4,6
101865025,STK17A,,serine/threonine kinase 17a,3
101865014,TPP2,,tripeptidyl peptidase 2,17
101865006,RNMT,,RNA guanine-7 methyltransferase,18
101865005,RBM44,,RNA binding motif protein 44,12
101865002,C18H18orf54,,chromosome 18 open reading frame; human C18orf54,18
101865001,CCDC63,,coiled-coil domain containing 63,11
101864998,GMFG,,glia maturation factor gamma,19
101864995,AHI1,,Abelson helper integration site 1,4
101864986,LMCD1,,LIM and cysteine rich domains 1,2
101864981,YARS1,,tyrosyl-tRNA synthetase 1,1
101864979,CCT8,,chaperonin containing TCP1 subunit 8,3
101864978,RAD54L,,RAD54 like,1
101864975,C20H16orf82,,chromosome 20 open reading frame; human C16orf82,20
101864966,TTC29,,tetratricopeptide repeat domain 29,5
101864965,TMX4,,thioredoxin related transmembrane protein 4,10
101864958,FAM53A,,family with sequence similarity 53 member A,5
101864949,FGGY,,FGGY carbohydrate kinase domain containing,1
101864947,BRDT,,bromodomain testis associated,1
101864937,POLDIP2,,DNA polymerase delta interacting protein 2,16
101864931,CCT6B,,chaperonin containing TCP1 subunit 6B,16
101864930,EXOSC10,,exosome component 10,1
101864926,SRP14,,signal recognition particle 14,7
101864925,PPP2CA,,protein phosphatase 2 catalytic subunit alpha,6
101864906,GGNBP2,,gametogenetin binding protein 2,16
101864892,RAD54B,,RAD54 homolog B,8
101864880,TEP1,,telomerase associated protein 1,7
101864874,EIF4G3,,eukaryotic translation initiation factor 4 gamma 3,1
101864873,MIPOL1,,mirror-image polydactyly 1,7
101864865,ANTXRL,,ANTXR like,9
101864854,SIGIRR,,single Ig and TIR domain containing,14
101864844,FKBP8,,FKBP prolyl isomerase 8,19
101864843,ADSL,,adenylosuccinate lyase,10
101864837,ARHGAP25,,Rho GTPase activating protein 25,13
101864819,TMEM9,,transmembrane protein 9,1
101864818,RCCD1,,RCC1 domain containing 1,Un
101864815,AKAP4,,A-kinase anchoring protein 4,X
101864812,PCCB,,propionyl-CoA carboxylase subunit beta,2
101864797,RBMX,,RNA binding motif protein X-linked,X
101864793,DTX2,,deltex E3 ubiquitin ligase 2,3
101864790,C2H3orf84,,chromosome 2 C3orf84 homolog,2
101864783,CHGA,,chromogranin A,7
101864779,ZNRF4,,zinc and ring finger 4,19
101864774,SHBG,,sex hormone binding globulin,16
101864763,ACSF2,,acyl-CoA synthetase family member 2,16
107129585,ZSCAN31,,zinc finger and SCAN domain containing 31,4
102147198,FCGR1A,,Fc fragment of IgG; high affinity Ia; receptor (CD64),1
102147015,ADCY1,,adenylate cyclase 1,3
102147014,INSIG1,,insulin induced gene 1,3
102146861,EFR3A,,EFR3 homolog A,8
102146787,NUP153,,nucleoporin 153,4
102146750,PIAS2,,protein inhibitor of activated STAT 2,18
102146731,DHX58,,DExH-box helicase 58,16
102146693,COMMD10,,COMM domain containing 10,6
102146452,THAP10,,THAP domain containing 10,7
102146343,TRIM9,,tripartite motif containing 9,7
102146194,SCAMP1,,secretory carrier membrane protein 1,6
102146168,ELK1,,ETS transcription factor ELK1,X
102146137,STX1A,,syntaxin 1A,3
102146132,PKN1,,protein kinase N1,19
102146129,PRDX2,,peroxiredoxin 2,19
102146075,CAT,,catalase,14
102146063,C13H2orf15,,chromosome 13 open reading frame; human C2orf15,13
102146003,LAMA1,,laminin subunit alpha 1,18
102145988,SDC2,,syndecan 2,8
102145979,ATXN7L3,,ataxin 7 like 3,16
102145959,FKTN,,fukutin,15
102145926,RAB28,,RAB28; member RAS oncogene family,5
102145897,BMT2,,base methyltransferase of 25S rRNA 2 homolog,3
102145891,DLX6,,distal-less homeobox 6,3
102145883,NEFH,,neurofilament heavy chain,10
102145859,RB1,,RB transcriptional corepressor 1,17
102145833,TMEM268,,transmembrane protein 268,15
102145818,TBC1D9B,,TBC1 domain family member 9B,6
102145764,AP2A1,,adaptor related protein complex 2 subunit alpha 1,19
102145763,ETV1,,ETS variant transcription factor 1,3
102145749,TAFA1,,TAFA chemokine like family member 1,2
102145663,SSB,,small RNA binding exonuclease protection factor La,12
102145657,MRPS10,,mitochondrial ribosomal protein S10,4
102145352,FAM222B,,family with sequence similarity 222 member B,16
102145316,UBE2B,,ubiquitin conjugating enzyme E2 B,6
102145256,SLC25A18,,solute carrier family 25 member 18,10
102144966,NUDT17,,nudix hydrolase 17,1
102144899,CDC40,,cell division cycle 40,4
102144893,SSPN,,sarcospan,11
102144763,NAMPT,,nicotinamide phosphoribosyltransferase,3
102144717,SH3BGRL3,,SH3 domain binding glutamate rich protein like 3,1
102144711,DHCR24,,24-dehydrocholesterol reductase,1
102144600,AP3M2,,adaptor related protein complex 3 subunit mu 2,8
102144504,SPOCK2,,SPARC (osteonectin); cwcv and kazal like domains proteoglycan 2,9
102144439,NAP1L5,,nucleosome assembly protein 1 like 5,5
102144435,ADGRL3,,adhesion G protein-coupled receptor L3,5
102144379,CGGBP1,,CGG triplet repeat binding protein 1,2
102144357,RAD21,,RAD21 cohesin complex component,8
102144355,CLSTN1,,calsyntenin 1,1
102144293,TXNDC5,,thioredoxin domain containing 5,4
102144212,TAX1BP3,,Tax1 binding protein 3,16
102144062,HSPA4L,,heat shock protein family A (Hsp70) member 4 like,5
102143990,PARG,,poly(ADP-ribose) glycohydrolase,9
102143982,ASAP1,,ArfGAP with SH3 domain; ankyrin repeat and PH domain 1,8
102143953,MTMR10,,myotubularin related protein 10,7
102143784,PHACTR1,,phosphatase and actin regulator 1,4
102143732,NMT2,,N-myristoyltransferase 2,9
102143702,PLPP7,,phospholipid phosphatase 7 (inactive),15
102143697,PHLDB1,,pleckstrin homology like domain family B member 1,14
102143612,BMS1,,BMS1 ribosome biogenesis factor,9
102143583,PITPNA,,phosphatidylinositol transfer protein alpha,16
102143498,ZNF808,,zinc finger protein 808,19
102143477,IPMK,,inositol polyphosphate multikinase,9
102143435,LYST,,lysosomal trafficking regulator,1
102143334,CELF2,,CUGBP Elav-like family member 2,9
102143267,PNMA3,,PNMA family member 3,X
102143250,HMGA1,,high mobility group AT-hook 1,4
102143246,ATP6V0D1,,ATPase H+ transporting V0 subunit d1,20
102143194,ZCCHC17,,zinc finger CCHC-type containing 17,1
102143173,IREB2,,iron responsive element binding protein 2,7
102143118,SHISA9,,shisa family member 9,20
102143046,KIAA2026,,KIAA2026 ortholog,15
102142689,KAT2B,,lysine acetyltransferase 2B,2
102142580,GPX4,,glutathione peroxidase 4,19
102142377,PCDHB6,,protocadherin beta 6,6
102142271,IRF9,,interferon regulatory factor 9,7
102142243,PCSK1,,proprotein convertase subtilisin/kexin type 1,6
102142197,GSPT1,,G1 to S phase transition 1,20
102142159,OSGIN2,,oxidative stress induced growth inhibitor family member 2,8
102142011,SRRM1,,serine and arginine repetitive matrix 1,1
102142002,NIN,,ninein,7
102141748,ZRANB2,,zinc finger RANBP2-type containing 2,1
102141563,CNTNAP2,,contactin associated protein 2,3
102141464,GPN1,,GPN-loop GTPase 1,13
102141383,WDFY2,,WD repeat and FYVE domain containing 2,17
102141379,NEBL,,nebulette,9
102141264,WDR11,,WD repeat domain 11,9
102141138,ZSWIM3,,zinc finger SWIM-type containing 3,10
102141082,PSME1,,proteasome activator subunit 1,7
102141082,PSME1,,proteasome activator subunit 1,8
102141076,WDR61,,WD repeat domain 61,7
102141060,POLR3G,,RNA polymerase III subunit G,6
102141054,C1D,,C1D nuclear receptor corepressor,13
102140885,ZFP90,,ZFP90 zinc finger protein,20
102140657,AGAP1,,ArfGAP with GTPase domain; ankyrin repeat and PH domain 1,12
102140650,UBXN4,,UBX domain protein 4,12
102140615,PLCB1,,phospholipase C beta 1,10
102140529,ABCG2,,ATP binding cassette subfamily G member 2 (Junior blood group),5
102140498,MAP3K7,,mitogen-activated protein kinase kinase kinase 7,4
102140446,PIK3R4,,phosphoinositide-3-kinase regulatory subunit 4,2
102140222,BCL2L1,,BCL2 like 1,10
102140175,MAP4K5,,mitogen-activated protein kinase kinase kinase kinase 5,7
102140157,TMEM123,,transmembrane protein 123,14
102140133,RUFY3,,RUN and FYVE domain containing 3,5
102140108,POC1B,,POC1 centriolar protein B,11
102140085,LTN1,,listerin E3 ubiquitin protein ligase 1,3
102139995,PPIG,,peptidylprolyl isomerase G,12
102139983,MARCKS,,myristoylated alanine rich protein kinase C substrate,4
102139916,YOD1,,YOD1 deubiquitinase,1
102139882,UBE2A,,ubiquitin conjugating enzyme E2 A,X
102139786,PACS1,,phosphofurin acidic cluster sorting protein 1,14
102139780,DNAAF10,,dynein axonemal assembly factor 10,13
102139773,PKD2,,polycystin 2; transient receptor potential cation channel,5
102139543,LRRC8D,,leucine rich repeat containing 8 VRAC subunit D,1
102139531,CDH24,,cadherin 24,7
102139335,ZHX3,,zinc fingers and homeoboxes 3,10
102139328,NPTXR,,neuronal pentraxin receptor,10
102139319,IFT57,,intraflagellar transport 57,2
102139250,CNPPD1,,cyclin Pas1/PHO80 domain containing 1,12
102139202,KCNMA1,,potassium calcium-activated channel subfamily M alpha 1,9
102139180,PFN1,,profilin 1,16
102139159,BRINP2,,BMP/retinoic acid inducible neural specific 2,1
102139086,RNF216,,ring finger protein 216,3
102138949,PDCD4,,programmed cell death 4,9
102138941,DNAJC15,,DnaJ heat shock protein family (Hsp40) member C15,17
102138828,FHIP2A,,FHF complex subunit HOOK interacting protein 2A,9
102138826,SLC25A26,,solute carrier family 25 member 26,2
102138808,UBE2Z,,ubiquitin conjugating enzyme E2 Z,16
102138795,CTTNBP2NL,,CTTNBP2 N-terminal like,1
102138671,MTAP,,methylthioadenosine phosphorylase,15
102138533,MAP1A,,microtubule associated protein 1A,7
102138532,SLC19A2,,solute carrier family 19 member 2,1
102138514,DCTN1,,dynactin subunit 1,13
102138474,VAMP1,,vesicle associated membrane protein 1,11
102138363,SAMD9L,,sterile alpha motif domain containing 9 like,3
102138185,ZNF658,,zinc finger protein 658,15
102138080,BBIP1,,BBSome interacting protein 1,9
102138002,SDAD1,,SDA1 domain containing 1,5
102137867,HNRNPA3,,heterogeneous nuclear ribonucleoprotein A3,12
102137664,HHAT,,hedgehog acyltransferase,1
102137620,CMKLR1,,chemerin chemokine-like receptor 1,11
102137615,SLC7A6OS,,solute carrier family 7 member 6 opposite strand,20
102137593,TMEM161A,,transmembrane protein 161A,19
102137549,ASPA,,aspartoacylase,16
